brand,ean,image_url,name,original_price,product_category,product_page_url,sale_price,sku,stock
Mobili Rebecca,8052787045530,https://e-leclerc.scene7.com/is/image/gtinternet/8052787045530_2;https://e-leclerc.scene7.com/is/image/gtinternet/8052787045530_1;https://e-leclerc.scene7.com/is/image/gtinternet/8052787045530_3;https://e-leclerc.scene7.com/is/image/gtinternet/8052787045530_4;https://e-leclerc.scene7.com/is/image/gtinternet/8052787045530_5,"Rebecca Mobili Tapis Yoga Tapis Pilates Tpe Bicoloré Noir Gris 0,6x183x61",3749,materiel-d-equitation,https://www.e.leclerc//fp/rebecca-mobili-tapis-yoga-tapis-pilates-tpe-bicolore-noir-gris-06x183x61-8052787045530,2999,8052787045530,True
VidaXL,8719883589503,https://e-leclerc.scene7.com/is/image/gtinternet/8719883589503_2;https://e-leclerc.scene7.com/is/image/gtinternet/8719883589473_1;https://e-leclerc.scene7.com/is/image/gtinternet/8719883589565_4;https://e-leclerc.scene7.com/is/image/gtinternet/8719883589534_5;https://e-leclerc.scene7.com/is/image/gtinternet/8719883589534_5,vidaXL Tapis gonflable de gymnastique avec pompe 500x100x10cm PVC Rose,21999,materiel-d-equitation,https://www.e.leclerc//fp/vidaxl-tapis-gonflable-de-gymnastique-avec-pompe-500x100x10cm-pvc-rose-8719883589503,21999,8719883589503,True
VidaXL,8720286085424,https://e-leclerc.scene7.com/is/image/gtinternet/8720286085424_2;https://e-leclerc.scene7.com/is/image/gtinternet/8720286085424_1;https://e-leclerc.scene7.com/is/image/gtinternet/8720286085424_3;https://e-leclerc.scene7.com/is/image/gtinternet/8720286085424_4;https://e-leclerc.scene7.com/is/image/gtinternet/8720286085271_5,vidaXL Tapis gonflable de gymnastique avec pompe 400x100x20cm PVC Vert,23899,materiel-d-equitation,https://www.e.leclerc//fp/vidaxl-tapis-gonflable-de-gymnastique-avec-pompe-400x100x20cm-pvc-vert-8720286085424,23899,8720286085424,True
VidaXL,8720286085509,https://e-leclerc.scene7.com/is/image/gtinternet/8720286085509_3;https://e-leclerc.scene7.com/is/image/gtinternet/8720286085530_1;https://e-leclerc.scene7.com/is/image/gtinternet/8720286085530_5;https://e-leclerc.scene7.com/is/image/gtinternet/8720286085509_4;https://e-leclerc.scene7.com/is/image/gtinternet/8720286085509_5,vidaXL Tapis gonflable de gymnastique avec pompe 700x100x20cm PVC Bleu,39799,materiel-d-equitation,https://www.e.leclerc//fp/vidaxl-tapis-gonflable-de-gymnastique-avec-pompe-700x100x20cm-pvc-bleu-8720286085509,39799,8720286085509,True
Pure2Improve,8719407073433,https://e-leclerc.scene7.com/is/image/gtinternet/8719407073433_2;https://e-leclerc.scene7.com/is/image/gtinternet/8719407073433_1;https://e-leclerc.scene7.com/is/image/gtinternet/8719407073433_3;https://e-leclerc.scene7.com/is/image/gtinternet/8719407073433_4;https://e-leclerc.scene7.com/is/image/gtinternet/8719407073433_5,Panier de basket-ball anneau avec panneau arrière filet Ø 45 cm Pure2Improve,21133,materiel-d-equitation,https://www.e.leclerc//fp/panier-de-basket-ball-anneau-avec-panneau-arriere-filet-o-45-cm-pure2improve-8719407073433,21732,8719407073433,True
Kempa,4051309336006,https://e-leclerc.scene7.com/is/image/gtinternet/4051309336006_1,Poignet éponge kempa Core blanc 9 cm (x1),1095,materiel-d-equitation,https://www.e.leclerc//fp/poignet-eponge-kempa-core-blanc-9-cm-x1-4051309336006,1694,4051309336006,True
Weeplay,3664267074845,https://e-leclerc.scene7.com/is/image/gtinternet/3664267074845_1,Poignet éponge OM Fan,700,materiel-d-equitation,https://www.e.leclerc//fp/poignet-eponge-om-fan-3664267074845,1280,3664267074845,True
ManuelGil,4250749229521,https://e-leclerc.scene7.com/is/image/gtinternet/4250749229521_1,Ailettes Flechettes  bleues kite polytronique,400,materiel-d-equitation,https://www.e.leclerc//fp/ailettes-flechettes-bleues-kite-polytronique-4250749229521,1599,4250749229521,True
Gilbert,5024686282692,https://e-leclerc.scene7.com/is/image/gtinternet/5024686282692_2;https://e-leclerc.scene7.com/is/image/gtinternet/5024686282692_1,GILBERT Ballon de rugby REPLICA - Fidji - Taille 5,5300,materiel-d-equitation,https://www.e.leclerc//fp/gilbert-ballon-de-rugby-replica-fidji-taille-5-5024686282692,5300,5024686282692,True
Kempa,4051309335979,https://e-leclerc.scene7.com/is/image/gtinternet/4051309335979_2;https://e-leclerc.scene7.com/is/image/gtinternet/4051309335979_1,Poignet éponge kempa Core noir 9 cm (x1),1000,materiel-d-equitation,https://www.e.leclerc//fp/poignet-eponge-kempa-core-noir-9-cm-x1-4051309335979,1497,4051309335979,True
ManuelGil,4251308744868,https://e-leclerc.scene7.com/is/image/gtinternet/4251308744868_1,GilFlechettes  Darks Point de métal incrétible 30g MG-ZB28BD,1747,materiel-d-equitation,https://www.e.leclerc//fp/gilflechettes-darks-point-de-metal-incretible-30g-mg-zb28bd-4251308744868,2946,4251308744868,True
TRiNiDAD,4573150355604,https://e-leclerc.scene7.com/is/image/gtinternet/4573150355604_2;https://e-leclerc.scene7.com/is/image/gtinternet/4573150355604_1;https://e-leclerc.scene7.com/is/image/gtinternet/4573150355598_5;https://e-leclerc.scene7.com/is/image/gtinternet/4573150355598_4,Caisse Flechettes  Trinidad Darts enveloppe d'or rose,3168,materiel-d-equitation,https://www.e.leclerc//fp/caisse-flechettes-trinidad-darts-enveloppe-d-or-rose-4573150355604,4367,4573150355604,True
Intex,6941057421711,https://e-leclerc.scene7.com/is/image/gtinternet/6941057421711_1,Brassards de natation Fonds Marins - Intex,1150,materiel-d-equitation,https://www.e.leclerc//fp/brassards-de-natation-fonds-marins-intex-6941057421711,1150,6941057421711,True
Bulls,9415639040944,https://e-leclerc.scene7.com/is/image/gtinternet/9415639040944_1,flechette a tiré tactique flechette Flechettes  casse bleu sh-sm4086,1810,materiel-d-equitation,https://www.e.leclerc//fp/flechette-a-tire-tactique-flechette-flechettes-casse-bleu-sh-sm4086-9415639040944,3009,9415639040944,True
Intex,6941057401911,https://e-leclerc.scene7.com/is/image/gtinternet/6941057401911_2;https://e-leclerc.scene7.com/is/image/gtinternet/6941057401911_1;https://e-leclerc.scene7.com/is/image/gtinternet/6941057401911_3,Brassards de natation Reine des neiges 3-6 ans,3077,materiel-d-equitation,https://www.e.leclerc//fp/brassards-de-natation-reine-des-neiges-3-6-ans-6941057401911,3077,6941057401911,True
ManuelGil,4250749264690,https://e-leclerc.scene7.com/is/image/gtinternet/4250749264690_1,Piédras standard du Ailettes Flechettes  Pentathlon 2044,400,materiel-d-equitation,https://www.e.leclerc//fp/piedras-standard-du-ailettes-flechettes-pentathlon-2044-4250749264690,1599,4250749264690,True
FinFun,0811232037463,https://e-leclerc.scene7.com/is/image/gtinternet/0811232037463_2;https://e-leclerc.scene7.com/is/image/gtinternet/0811232037463_1;https://e-leclerc.scene7.com/is/image/gtinternet/0811232037463_3;https://e-leclerc.scene7.com/is/image/gtinternet/0811232037463_4;https://e-leclerc.scene7.com/is/image/gtinternet/0811232037463_5;https://e-leclerc.scene7.com/is/image/gtinternet/0811232037463_6;https://e-leclerc.scene7.com/is/image/gtinternet/0811232037463_7,Monopalme-  Fin Fun- Neoprene Advanced Bleue,14000,materiel-d-equitation,https://www.e.leclerc//fp/monopalme-fin-fun-neoprene-advanced-bleue-0811232037463,14000,0811232037463,True
Sporti France,3700490012572,https://e-leclerc.scene7.com/is/image/gtinternet/3700490012572_1,Lunettes entraînement enfant Sporti France,1301,materiel-d-equitation,https://www.e.leclerc//fp/lunettes-entrainement-enfant-sporti-france-3700490012572,1900,3700490012572,True
Harrows,4251308737846,https://e-leclerc.scene7.com/is/image/gtinternet/4251308737846_2;https://e-leclerc.scene7.com/is/image/gtinternet/4251308737846_1,Harrows Darts Flechettes  DARTS Ailettes Flechettes  Paragon noir jaune 7605,400,materiel-d-equitation,https://www.e.leclerc//fp/harrows-darts-flechettes-darts-ailettes-flechettes-paragon-noir-jaune-7605-4251308737846,1599,4251308737846,True
Target Darts,5050807037056,https://e-leclerc.scene7.com/is/image/gtinternet/5050807037056_2;https://e-leclerc.scene7.com/is/image/gtinternet/5050807037056_1,Flechettes agora verde av02 23gr 100232,12100,materiel-d-equitation,https://www.e.leclerc//fp/flechettes-agora-verde-av02-23gr-100232-5050807037056,12100,5050807037056,True
Harrows,5017626025541,https://e-leclerc.scene7.com/is/image/gtinternet/5017626025510_2;https://e-leclerc.scene7.com/is/image/gtinternet/5017626025510_1;https://e-leclerc.scene7.com/is/image/gtinternet/5017626025510_3,Harrows Darts Flechettes  DARTS REVERRE 90% 26G,8300,materiel-d-equitation,https://www.e.leclerc//fp/harrows-darts-flechettes-darts-reverre-90-26g-5017626025541,8300,5017626025541,True
ManuelGil,4250749243305,https://e-leclerc.scene7.com/is/image/gtinternet/4250749243305_1,Invincible Impless Pen Slim INV-812,400,materiel-d-equitation,https://www.e.leclerc//fp/invincible-impless-pen-slim-inv-812-4250749243305,1599,4250749243305,True
Harrows,5017626025626,https://e-leclerc.scene7.com/is/image/gtinternet/5017626025596_2;https://e-leclerc.scene7.com/is/image/gtinternet/5017626025596_1;https://e-leclerc.scene7.com/is/image/gtinternet/5017626025596_4;https://e-leclerc.scene7.com/is/image/gtinternet/5017626025596_3;https://e-leclerc.scene7.com/is/image/gtinternet/5017626025596_5,Harrows Darts Flechettes  DARTS NOBLE 90% 21G,7395,materiel-d-equitation,https://www.e.leclerc//fp/harrows-darts-flechettes-darts-noble-90-21g-5017626025626,8594,5017626025626,True
Condor Darts,4573150380705,https://e-leclerc.scene7.com/is/image/gtinternet/4573150380705_1,"Condor Flights Ailettes Flechettes  Axe Standard Juan Rodriguez Oni L 33,5 mm 3 UDS. Mélanger",1641,materiel-d-equitation,https://www.e.leclerc//fp/condor-flights-ailettes-flechettes-axe-standard-juan-rodriguez-oni-l-335-mm-3-uds-melanger-4573150380705,2840,4573150380705,True
Bulls,4022847148239,https://e-leclerc.scene7.com/is/image/gtinternet/4022847148253_1,Bull Darts  Darts of Stinger 90% 23gr 14823,9560,materiel-d-equitation,https://www.e.leclerc//fp/bull-darts-darts-of-stinger-90-23gr-14823-4022847148239,10759,4022847148239,True
Kappa,8051129487793,https://e-leclerc.scene7.com/is/image/gtinternet/8051129487809_1,Maillot Kappa Caserne,2702,materiel-d-equitation,https://www.e.leclerc//fp/maillot-kappa-caserne-8051129487946,3301,8051129487946,True
Uhlsport,4051309843672,https://e-leclerc.scene7.com/is/image/gtinternet/4051309843689_2;https://e-leclerc.scene7.com/is/image/gtinternet/4051309843689_1,Gants de gardien Uhlsport Pure Alliance SuperGrip+ HN,18600,materiel-d-equitation,https://www.e.leclerc//fp/gants-de-gardien-uhlsport-pure-alliance-supergrip-hn-4051309843696,18600,4051309843696,True
Sol's,3660731254003,https://e-leclerc.scene7.com/is/image/gtinternet/3660731254003_2;https://e-leclerc.scene7.com/is/image/gtinternet/3660731254003_1;https://e-leclerc.scene7.com/is/image/gtinternet/3660731254003_3,Maillot Sol's Classico,1638,materiel-d-equitation,https://www.e.leclerc//fp/maillot-sol-s-classico-3660731253785,2237,3660731253785,True
Kappa,8032067571423,https://e-leclerc.scene7.com/is/image/gtinternet/8032067571423_2;https://e-leclerc.scene7.com/is/image/gtinternet/8032067571423_1,Maillot manches longues Kappa Casernhor,3026,materiel-d-equitation,https://www.e.leclerc//fp/maillot-manches-longues-kappa-casernhor-8032067571423,3625,8032067571423,True
Reusch,4050205786823,https://e-leclerc.scene7.com/is/image/gtinternet/4050205786823_2;https://e-leclerc.scene7.com/is/image/gtinternet/4050205786823_1,Gants de gardien Reusch Futsal Pro,3026,materiel-d-equitation,https://www.e.leclerc//fp/gants-de-gardien-reusch-futsal-pro-4050205786816,3625,4050205786816,True
Cosmo Darts,4250749242902,https://e-leclerc.scene7.com/is/image/gtinternet/4250749242902_1,Fit Flights Ailettes Flechettes  les Ailettes Flechettes  transparentes de negra noir mince air mince,569,materiel-d-equitation,https://www.e.leclerc//fp/fit-flights-ailettes-flechettes-les-ailettes-flechettes-transparentes-de-negra-noir-mince-air-mince-4250749242902,1768,4250749242902,True
Reusch,4060485274613,https://e-leclerc.scene7.com/is/image/gtinternet/4060485274620_2;https://e-leclerc.scene7.com/is/image/gtinternet/4060485274620_1;https://e-leclerc.scene7.com/is/image/gtinternet/4060485274620_3,Gants de gardien Reusch Attrakt Freegel Silver,7552,materiel-d-equitation,https://www.e.leclerc//fp/gants-de-gardien-reusch-attrakt-freegel-silver-4060485274620,7552,4060485274620,True
Uhlsport,4051309768791,https://e-leclerc.scene7.com/is/image/gtinternet/4051309769767_2;https://e-leclerc.scene7.com/is/image/gtinternet/4051309768760_1;https://e-leclerc.scene7.com/is/image/gtinternet/4051309768760_3;https://e-leclerc.scene7.com/is/image/gtinternet/4051309768760_4,T-shirt Uhlsport Stream 22,1899,materiel-d-equitation,https://www.e.leclerc//fp/t-shirt-uhlsport-stream-22-4051309768791,2498,4051309768791,True
Elementerre,3250840594482,https://e-leclerc.scene7.com/is/image/gtinternet/3250840594499_2;https://e-leclerc.scene7.com/is/image/gtinternet/3250840594499_1;https://e-leclerc.scene7.com/is/image/gtinternet/3250840594482_3;https://e-leclerc.scene7.com/is/image/gtinternet/3250840594505_4;https://e-leclerc.scene7.com/is/image/gtinternet/3250840594499_5;https://e-leclerc.scene7.com/is/image/gtinternet/3250840594499_6,ELEMENTERRE Appleton BB Rose Vert,3590,materiel-d-equitation,https://www.e.leclerc//fp/elementerre-appleton-bb-rose-vert-3250840594512,4350,3250840594512,True
Elementerre,3250840665120,https://e-leclerc.scene7.com/is/image/gtinternet/3250840665090_2;https://e-leclerc.scene7.com/is/image/gtinternet/3250840665090_1;https://e-leclerc.scene7.com/is/image/gtinternet/3250840665014_3;https://e-leclerc.scene7.com/is/image/gtinternet/3250840665090_4;https://e-leclerc.scene7.com/is/image/gtinternet/3250840665113_5;https://e-leclerc.scene7.com/is/image/gtinternet/3250840665038_6,ELEMENTERRE Wimin K Beige,4500,materiel-d-equitation,https://www.e.leclerc//fp/elementerre-wimin-k-beige-3250840665113,4740,3250840665113,True
Elementerre,3250840674702,https://e-leclerc.scene7.com/is/image/gtinternet/3250840674672_2;https://e-leclerc.scene7.com/is/image/gtinternet/3250840674672_1;https://e-leclerc.scene7.com/is/image/gtinternet/3250840674641_3;https://e-leclerc.scene7.com/is/image/gtinternet/3250840674641_4;https://e-leclerc.scene7.com/is/image/gtinternet/3250840674672_5;https://e-leclerc.scene7.com/is/image/gtinternet/3250840674696_6,ELEMENTERRE Pearse K Noir Rouge,3990,materiel-d-equitation,https://www.e.leclerc//fp/elementerre-pearse-k-noir-rouge-3250840674696,4750,3250840674696,True
Kappa,8052551704311,https://e-leclerc.scene7.com/is/image/gtinternet/8058347205178_1,Maillot manches longues Kappa Pavie,2460,materiel-d-equitation,https://www.e.leclerc//fp/maillot-manches-longues-kappa-pavie-8052551704311,2460,8052551704311,True
Elementerre,3250840565000,https://e-leclerc.scene7.com/is/image/gtinternet/3250840565017_2;https://e-leclerc.scene7.com/is/image/gtinternet/3250840565017_1;https://e-leclerc.scene7.com/is/image/gtinternet/3250840565031_3;https://e-leclerc.scene7.com/is/image/gtinternet/3250840565031_4;https://e-leclerc.scene7.com/is/image/gtinternet/3250840565017_5;https://e-leclerc.scene7.com/is/image/gtinternet/3250840565024_6,ELEMENTERRE Albox BB Vert,3000,materiel-d-equitation,https://www.e.leclerc//fp/elementerre-albox-bb-vert-3250840565017,3340,3250840565017,True
Uhlsport,4051309775140,https://e-leclerc.scene7.com/is/image/gtinternet/4051309775140_2;https://e-leclerc.scene7.com/is/image/gtinternet/4051309775195_1,Gants de gardien Uhlsport Next level absolutgrip HN,15100,materiel-d-equitation,https://www.e.leclerc//fp/gants-de-gardien-uhlsport-next-level-absolutgrip-hn-4051309775195,15100,4051309775195,True
Totalcadeau,3664996074673,https://e-leclerc.scene7.com/is/image/gtinternet/3664996074673_2;https://e-leclerc.scene7.com/is/image/gtinternet/3664996074673_1;https://e-leclerc.scene7.com/is/image/gtinternet/3664996074673_3,Crampons antidérapants universels avec scratch réglable,2780,materiel-d-equitation,https://www.e.leclerc//fp/crampons-antiderapants-universels-avec-scratch-reglable-3664996074673,1780,3664996074673,True
Hudora,4005998610206,https://e-leclerc.scene7.com/is/image/gtinternet/4005998610206_1,Hudora Fixation De Ski M - 32/36,2495,materiel-d-equitation,https://www.e.leclerc//fp/hudora-fixation-de-ski-m-32-36-4005998610206,1295,4005998610206,True
Reusch,4060485277195,https://e-leclerc.scene7.com/is/image/gtinternet/4060485277195_2;https://e-leclerc.scene7.com/is/image/gtinternet/4060485277195_1;https://e-leclerc.scene7.com/is/image/gtinternet/4060485277195_3;https://e-leclerc.scene7.com/is/image/gtinternet/4060485277195_4;https://e-leclerc.scene7.com/is/image/gtinternet/4060485277195_5;https://e-leclerc.scene7.com/is/image/gtinternet/4060485277195_6,Gants de gardien Reusch Pure Contact Fusion,13300,materiel-d-equitation,https://www.e.leclerc//fp/gants-de-gardien-reusch-pure-contact-fusion-4060485277195,13300,4060485277195,True
Uhlsport,4051309844570,https://e-leclerc.scene7.com/is/image/gtinternet/4051309844570_1,Gants de gardien Uhlsport Pure Alliance Starter Soft,4300,materiel-d-equitation,https://www.e.leclerc//fp/gants-de-gardien-uhlsport-pure-alliance-starter-soft-4051309844570,4300,4051309844570,True
Uhlsport,4051309840794,https://e-leclerc.scene7.com/is/image/gtinternet/4051309840787_2;https://e-leclerc.scene7.com/is/image/gtinternet/4051309840787_1,Gants de gardien Uhlsport Dynamic Impulse Supergrip,16600,materiel-d-equitation,https://www.e.leclerc//fp/gants-de-gardien-uhlsport-dynamic-impulse-supergrip-4051309840787,16600,4051309840787,True
Kappa,8059717411090,https://e-leclerc.scene7.com/is/image/gtinternet/8059717977039_1,Maillot manches longues Kappa Tanis,2027,materiel-d-equitation,https://www.e.leclerc//fp/maillot-manches-longues-kappa-tanis-8059717411090,2027,8059717411090,True
Reusch,4060485330463,https://e-leclerc.scene7.com/is/image/gtinternet/4060485330463_2;https://e-leclerc.scene7.com/is/image/gtinternet/4060485330487_1;https://e-leclerc.scene7.com/is/image/gtinternet/4060485330463_3;https://e-leclerc.scene7.com/is/image/gtinternet/4060485330463_4;https://e-leclerc.scene7.com/is/image/gtinternet/4060485330487_5;https://e-leclerc.scene7.com/is/image/gtinternet/4060485330463_6;https://e-leclerc.scene7.com/is/image/gtinternet/4060485330449_7,Gants de gardien Reusch Attrakt Solid,2378,materiel-d-equitation,https://www.e.leclerc//fp/gants-de-gardien-reusch-attrakt-solid-4060485330487,2977,4060485330487,True
Kappa,8052551703703,https://e-leclerc.scene7.com/is/image/gtinternet/8052551703697_1,Maillot manches longues Kappa pavie,5500,materiel-d-equitation,https://www.e.leclerc//fp/maillot-manches-longues-kappa-pavie-8052551703659,5500,8052551703659,True
Kappa,8051129498928,https://e-leclerc.scene7.com/is/image/gtinternet/8051129498935_1,Maillot Kappa Rovigo,2053,materiel-d-equitation,https://www.e.leclerc//fp/maillot-kappa-rovigo-8051129498935,2652,8051129498935,True
Hudora,4005998210147,https://e-leclerc.scene7.com/is/image/gtinternet/4005998210147_2;https://e-leclerc.scene7.com/is/image/gtinternet/4005998210147_1;https://e-leclerc.scene7.com/is/image/gtinternet/4005998210147_3,Hudora Gant de gardien de but - Gant de football - Taille M,2800,materiel-d-equitation,https://www.e.leclerc//fp/hudora-gant-de-gardien-de-but-gant-de-football-taille-m-4005998210147,2800,4005998210147,True
Kappa,8051129471280,https://e-leclerc.scene7.com/is/image/gtinternet/8051129471280_1,Maillot manches longues Kappa Mareto,2864,materiel-d-equitation,https://www.e.leclerc//fp/maillot-manches-longues-kappa-mareto-8051129471280,3463,8051129471280,True
Kappa,8052551703819,https://e-leclerc.scene7.com/is/image/gtinternet/8052551703819_1,Maillot manches longues Kappa Pavie,5500,materiel-d-equitation,https://www.e.leclerc//fp/maillot-manches-longues-kappa-pavie-8052551703833,5500,8052551703833,True
Uhlsport,4051309775089,https://e-leclerc.scene7.com/is/image/gtinternet/4051309774761_2;https://e-leclerc.scene7.com/is/image/gtinternet/4051309774761_1,Gants de gardien Uhlsport Next level Supergrip HN,23900,materiel-d-equitation,https://www.e.leclerc//fp/gants-de-gardien-uhlsport-next-level-supergrip-hn-4051309775089,23900,4051309775089,True
Kappa,8052649386993,https://e-leclerc.scene7.com/is/image/gtinternet/8052649386993_2;https://e-leclerc.scene7.com/is/image/gtinternet/8052649386993_1;https://e-leclerc.scene7.com/is/image/gtinternet/8052649386993_3;https://e-leclerc.scene7.com/is/image/gtinternet/8052649386993_4,Maillot domicile Deportivo La Corogne 2021/22,11099,materiel-d-equitation,https://www.e.leclerc//fp/maillot-domicile-deportivo-la-corogne-2021-22-8052649386993,11099,8052649386993,True
Uhlsport,4051309841036,https://e-leclerc.scene7.com/is/image/gtinternet/4051309841036_2;https://e-leclerc.scene7.com/is/image/gtinternet/4051309841036_1,Gants de gardien Uhlsport Dynamic Impulse Absolutgrip,7300,materiel-d-equitation,https://www.e.leclerc//fp/gants-de-gardien-uhlsport-dynamic-impulse-absolutgrip-4051309841036,7300,4051309841036,True
Kappa,8052551702775,https://e-leclerc.scene7.com/is/image/gtinternet/8058347204010_1,Maillot Kappa Pavie,1950,materiel-d-equitation,https://www.e.leclerc//fp/maillot-kappa-pavie-8052551702775,1950,8052551702775,True
Uhlsport,4051309780519,https://e-leclerc.scene7.com/is/image/gtinternet/4051309780489_2;https://e-leclerc.scene7.com/is/image/gtinternet/4051309780489_1;https://e-leclerc.scene7.com/is/image/gtinternet/4051309780489_3,Gants de Gardien de but Uhlsport Radar Controll Absolutgrip Reflex 2019,12700,materiel-d-equitation,https://www.e.leclerc//fp/gants-de-gardien-de-but-uhlsport-radar-controll-absolutgrip-reflex-2019-4051309780489,12700,4051309780489,True
Kappa,8052551704397,https://e-leclerc.scene7.com/is/image/gtinternet/8052551704397_1,Maillot manches longues Kappa Pavie,6400,materiel-d-equitation,https://www.e.leclerc//fp/maillot-manches-longues-kappa-pavie-8052551704397,6400,8052551704397,True
Reusch,4060485328644,https://e-leclerc.scene7.com/is/image/gtinternet/4060485328620_2;https://e-leclerc.scene7.com/is/image/gtinternet/4060485328620_1;https://e-leclerc.scene7.com/is/image/gtinternet/4060485328620_3;https://e-leclerc.scene7.com/is/image/gtinternet/4060485328620_4;https://e-leclerc.scene7.com/is/image/gtinternet/4060485328620_5;https://e-leclerc.scene7.com/is/image/gtinternet/4060485328620_6;https://e-leclerc.scene7.com/is/image/gtinternet/4060485328620_7,Gants de gardien Reusch Attrakt Freegel Silver,5024,materiel-d-equitation,https://www.e.leclerc//fp/gants-de-gardien-reusch-attrakt-freegel-silver-4060485328620,5024,4060485328620,True
Kappa,8032067008073,https://e-leclerc.scene7.com/is/image/gtinternet/8032067008097_1,Maillot Kappa Rovigo,2053,materiel-d-equitation,https://www.e.leclerc//fp/maillot-kappa-rovigo-8032067007908,2652,8032067007908,True
Uhlsport,4051309840503,https://e-leclerc.scene7.com/is/image/gtinternet/4051309840510_2;https://e-leclerc.scene7.com/is/image/gtinternet/4051309840459_1,Gants de gardien Uhlsport Dynamic Impulse Supergrip Reflex,25600,materiel-d-equitation,https://www.e.leclerc//fp/gants-de-gardien-uhlsport-dynamic-impulse-supergrip-reflex-4051309840527,25600,4051309840527,True
Reusch,4060485000083,https://e-leclerc.scene7.com/is/image/gtinternet/4060485000083_2;https://e-leclerc.scene7.com/is/image/gtinternet/4060485000083_1,Maillot de gardien manches longues Reusch Match Pro,3837,materiel-d-equitation,https://www.e.leclerc//fp/maillot-de-gardien-manches-longues-reusch-match-pro-4060485000083,4436,4060485000083,True
Kappa,8052551929592,https://e-leclerc.scene7.com/is/image/gtinternet/8052551929592_2;https://e-leclerc.scene7.com/is/image/gtinternet/8052551929592_1;https://e-leclerc.scene7.com/is/image/gtinternet/8052551929592_3,T-shirt FC Metz 2021/22 ancone,2945,materiel-d-equitation,https://www.e.leclerc//fp/t-shirt-fc-metz-2021-22-ancone-8052551929592,3544,8052551929592,True
Reusch,4050205514853,https://e-leclerc.scene7.com/is/image/gtinternet/4050205514853_2;https://e-leclerc.scene7.com/is/image/gtinternet/4050205514853_1,Sous-maillot de gardien 3/4 Reusch Function,4648,materiel-d-equitation,https://www.e.leclerc//fp/sous-maillot-de-gardien-3-4-reusch-function-4050205514853,5247,4050205514853,True
Kappa,8052551963435,https://e-leclerc.scene7.com/is/image/gtinternet/8052551963633_2;https://e-leclerc.scene7.com/is/image/gtinternet/8052551963633_1;https://e-leclerc.scene7.com/is/image/gtinternet/8052551963633_3;https://e-leclerc.scene7.com/is/image/gtinternet/8052551963633_4,Maillot extérieur Angers SCO 2021/22,13130,materiel-d-equitation,https://www.e.leclerc//fp/maillot-exterieur-angers-sco-2021-22-8052551963435,13130,8052551963435,True
Uhlsport,4051309841449,https://e-leclerc.scene7.com/is/image/gtinternet/4051309841449_2;https://e-leclerc.scene7.com/is/image/gtinternet/4051309841449_1,Gants de gardien enfant Uhlsport Dynamic Impulse soft Flex,4400,materiel-d-equitation,https://www.e.leclerc//fp/gants-de-gardien-enfant-uhlsport-dynamic-impulse-soft-flex-4051309841449,4400,4051309841449,True
Uhlsport,4051309414117,https://e-leclerc.scene7.com/is/image/gtinternet/4051309414117_2;https://e-leclerc.scene7.com/is/image/gtinternet/4051309414117_1;https://e-leclerc.scene7.com/is/image/gtinternet/4051309414117_3;https://e-leclerc.scene7.com/is/image/gtinternet/4051309414117_4,T-shirt Promo Uhlsport Essential,1445,materiel-d-equitation,https://www.e.leclerc//fp/t-shirt-promo-uhlsport-essential-4051309414117,2044,4051309414117,True
Sol's,3660731233145,https://e-leclerc.scene7.com/is/image/gtinternet/3660731233145_2;https://e-leclerc.scene7.com/is/image/gtinternet/3660731233145_1;https://e-leclerc.scene7.com/is/image/gtinternet/3660731233145_3,Maillot Sol's Maracana 2 Ssl,1693,materiel-d-equitation,https://www.e.leclerc//fp/maillot-sol-s-maracana-2-ssl-3660731233145,2292,3660731233145,True
Reusch,4060485277546,https://e-leclerc.scene7.com/is/image/gtinternet/4060485277591_2;https://e-leclerc.scene7.com/is/image/gtinternet/4060485277591_1;https://e-leclerc.scene7.com/is/image/gtinternet/4060485277591_3,Gants de gardien Reusch Attrakt Freegel Gold X,13464,materiel-d-equitation,https://www.e.leclerc//fp/gants-de-gardien-reusch-attrakt-freegel-gold-x-4060485277591,13464,4060485277591,True
Kappa,8033038020605,https://e-leclerc.scene7.com/is/image/gtinternet/8033038020605_2;https://e-leclerc.scene7.com/is/image/gtinternet/8033038020605_1;https://e-leclerc.scene7.com/is/image/gtinternet/8033038020605_3;https://e-leclerc.scene7.com/is/image/gtinternet/8033038020605_4,Maillot third authentique AS Monaco 2020/21,18374,materiel-d-equitation,https://www.e.leclerc//fp/maillot-third-authentique-as-monaco-2020-21-8033038020605,18374,8033038020605,True
Reusch,4060485330364,https://e-leclerc.scene7.com/is/image/gtinternet/4060485330357_2;https://e-leclerc.scene7.com/is/image/gtinternet/4060485330357_1;https://e-leclerc.scene7.com/is/image/gtinternet/4060485330357_3;https://e-leclerc.scene7.com/is/image/gtinternet/4060485330357_4;https://e-leclerc.scene7.com/is/image/gtinternet/4060485330357_5;https://e-leclerc.scene7.com/is/image/gtinternet/4060485330357_6;https://e-leclerc.scene7.com/is/image/gtinternet/4060485330357_7,Gants de gardien Reusch Attrakt Solid,2378,materiel-d-equitation,https://www.e.leclerc//fp/gants-de-gardien-reusch-attrakt-solid-4060485330340,2977,4060485330340,True
